111,全身麻酔剤,622086501,スープレン吸入麻酔液,ｍＬ,1119703G1024,42.5,0,66912680,25535,53447,191486,539047,505344,485143,604181,782322,1155257,1693188,2012578,2549315,3421733,4908658,6822140,5563218,3484940,1496064,368899,42677,1783,16411,35256,114771,242673,300164,375225,548957,844797,1367266,2077746,1985879,1994463,2254403,3070902,4479080,4277701,3290731,1998321,752977,161471,16535
,,622526901,セボフルラン吸入麻酔液「ニッコー」,ｍＬ,1119702G1011,36.8,1,25137566,1168676,598424,407792,322431,210205,186228,217507,277545,369578,572853,644038,806956,1056847,1519739,2096520,1722955,1038793,464333,111156,14245,0,709152,427692,239770,159157,132750,168075,224347,314265,457572,679469,624551,648104,723107,992947,1423149,1372974,1029196,678652,254764,63474,0
,,620006715,セボフルラン吸入麻酔液「マイラン」,ｍＬ,1119702G1011,36.8,1,21022033,572033,387020,288216,265225,178436,162712,179431,233701,317535,483066,551872,699075,891882,1287909,1808519,1452827,974228,457837,114316,14373,0,359367,248385,159002,128209,107140,124807,179926,256415,396374,580191,528434,558149,652584,897788,1299437,1220778,981788,675744,272170,67393,0
,,661110030,笑気ガス（住友精化）,ｇ,1116700X1010,2.9,0,18662575,394365,330518,212115,246108,173489,136601,187459,216899,288007,395314,463296,467670,593003,770761,1037811,891109,630620,339906,107070,28315,1546,230445,273821,148508,116258,151504,297358,418109,444946,421911,542936,514402,464073,570378,829877,1207889,1302396,1203870,951189,496297,145629,18795
,,661110023,マルワ亜酸化窒素,ｇ,1116700X1045,3.6,0,16004923,327418,221763,154826,256872,150882,150441,186612,212332,281996,328884,381086,469798,619033,757016,877186,747923,536346,259096,101984,7877,0,175211,145938,91708,149730,133602,250205,339393,381945,334234,443747,436965,513220,600846,832060,1094890,1131612,857310,669365,289026,97199,0
,,661110006,亜酸化窒素,ｇ,1116700X1010,2.9,0,12017011,246511,159642,111817,204821,116479,111307,130473,150422,212381,255199,303298,369081,450790,561429,752076,585695,416638,216005,75342,0,0,144378,110171,54706,116854,119871,212618,295480,289912,242316,279431,261875,336377,397052,549813,839563,811031,618953,540563,266566,78146,12187
,,661110027,小池笑気,ｇ,1116700X1088,3.6,0,10737295,150716,131284,122200,177087,89477,84550,110135,130710,195309,266206,293800,337490,367285,517920,594227,574429,397091,231480,74690,10490,1338,81668,89696,69940,92183,66496,118184,181007,177529,177868,237943,265964,299788,348839,496637,731929,799998,674772,540440,346212,73332,8956
,,620032201,セボフレン吸入麻酔液,ｍＬ,1119702G1062,47.3,0,10273211,62779,94863,113489,163587,95426,81602,99527,126050,174170,244561,275510,322740,403502,544692,709602,592749,400416,209649,60947,10493,0,40803,62963,63292,79761,63489,90079,123994,157270,205885,284437,282905,301153,378950,518662,738424,745418,629770,451423,203356,57594,0
,,620006769,液化亜酸化窒素（日産）,ｇ,1116700X1061,3.6,0,10103660,244084,156414,115024,188969,103677,96450,117541,137319,171715,248412,265740,280495,335180,461570,588159,535061,332953,196753,64398,8942,0,145293,99806,68749,110441,72880,133499,186833,207903,184394,242697,294281,290324,378483,478668,641509,684099,572915,420230,183135,55101,0
,,620001380,液化亜酸化窒素（日本エア・リキード）,ｇ,1116700X1053,3.6,0,5753679,81962,73500,62426,74064,47266,45062,58586,71638,98947,132365,136104,169598,200864,246464,310659,309430,206321,130670,38711,11024,0,52734,40010,30145,40288,43196,76530,124579,126849,120079,149304,128668,168411,189868,283896,413363,409809,375137,281980,150847,39749,0
,,660431001,アネスタ,ｇ,1116700X1010,2.9,0,4164126,117656,61171,47552,50864,32362,32586,36582,39903,66424,89625,84306,123307,155964,209469,272632,265530,192232,97019,22348,0,0,51723,41364,32459,23195,22757,29098,28908,46909,56322,96047,101270,83640,146792,187376,281013,306511,277158,212313,109847,23095,5137
,,621389402,イソフルラン吸入麻酔液「ファイザー」,ｍＬ,1119701G1017,25.0,1,179330,0,0,0,1699,1444,1052,2212,1560,3138,3651,5221,7856,8787,13567,16535,13677,8725,4090,0,0,0,0,0,0,0,0,1246,2110,1873,3257,5420,4565,4270,5893,7053,13089,12609,10426,7289,3572,0,0
,,622770000,セボフルラン吸入液,ｍＬ,1119702G1011,36.8,1,166760,2045,2834,2070,2017,3216,1493,1049,2686,2038,3689,4722,4985,5515,8156,8970,10469,7839,1877,0,0,0,1624,1456,1203,0,1131,2449,2992,3929,5691,11007,7171,5120,5272,7590,8633,9946,7342,4573,1479,0,0
,,661110004,ハロタン,ｍＬ,1112700X1011,53.8,0,4100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1530,1100,0,0,0,0,0,0,0,0,0,0,0,0,0
,,622769900,イソフルラン吸入液,ｍＬ,1119701G1017,25.0,1,1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,661110007,麻酔用エーテル,ｍＬ,1114700X1016,9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,催眠鎮静剤，抗不安剤,661120012,ダイアップ坐剤１０　１０ｍｇ,個,1124701J3025,75.6,0,87522,0,1715,3172,3219,3283,5076,4374,4812,3373,3988,4660,1876,1551,1802,2084,1484,1407,1158,0,0,0,0,1271,2240,2270,1893,2298,2201,1742,2922,3913,2091,1594,2488,1053,2139,1426,1543,1548,1440,0,0
,,661120011,ダイアップ坐剤６　６ｍｇ,個,1124701J2029,64.7,0,74125,9266,4827,2759,2872,2713,1917,1473,0,2395,1437,1656,0,0,0,1453,1542,1327,1121,0,0,0,5966,3410,2288,2379,2308,0,0,0,0,2216,1024,1496,1647,1253,1598,1048,1089,1407,0,0,0
,,661120010,ダイアップ坐剤４　４ｍｇ,個,1124701J1022,57.4,0,63502,16395,2367,2469,1367,2113,0,0,0,1038,0,1939,0,0,0,0,0,0,0,0,0,0,15115,1925,1030,0,0,0,0,0,0,1842,1032,0,0,0,0,1625,0,0,1014,0,0
,,661120002,エスクレ坐剤「５００」　５００ｍｇ,個,1123700J2027,45.4,0,35620,4079,1979,1522,0,0,1004,1278,0,1702,1278,0,1146,0,0,1014,0,0,0,0,0,0,3559,1274,0,1181,0,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,661120001,エスクレ坐剤「２５０」　２５０ｍｇ,個,1123700J1020,34.9,0,31231,9543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104,0,0
,,661120009,ワコビタール坐剤５０　５０ｍｇ,個,1125700J4032,55.5,0,30000,1456,0,0,0,0,0,0,1084,0,0,0,0,0,0,1596,1283,2956,1167,0,0,0,1633,0,0,0,0,0,0,0,1024,0,0,0,0,0,0,1003,1854,1563,1835,0,0
,,620002623,エスクレ注腸用キット「５００」　５００ｍｇ,筒,1123700X1023,361.4,0,21671,6283,0,0,0,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5031,0,0,0,0,0,0,1085,0,0,0,0,0,0,0,0,0,0,0,0,0
,,620055903,ブロマゼパム坐剤３ｍｇ「サンド」,個,1124700J1044,90.6,0,21120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417,1548,2187,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391,0,0,2052,1780,0,0
,,661120006,ワコビタール坐剤１００　１００ｍｇ,個,1125700J5039,70.7,0,18730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1696,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1153,1176,1689,1583,1429,0,0
,,661120008,ワコビタール坐剤３０　３０ｍｇ,個,1125700J3028,44.3,0,16139,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2721,0,0,0,0,0,0,0,0,0,0,1300,0,0,0,1291,0,0,0,0,0
,,661120007,ワコビタール坐剤１５　１５ｍｇ,個,1125700J1025,31.4,0,11125,3463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,620055901,セニラン坐剤３ｍｇ,個,1124700J1036,91.6,0,8159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,661120005,ルピアール坐剤５０　５０ｍｇ,個,1125700J4024,51.7,0,7270,0,0,0,1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,661120004,ルピアール坐剤２５　２５ｍｇ,個,1125700J2021,37.9,0,5584,0,0,0,0,0,1165,0,0,1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1266,0,0,0,0,0,0,0,0,0,0,0,0,0
,,661120003,ルピアール坐剤１００　１００ｍｇ,個,1125700J5020,63.3,0,3678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,抗てんかん剤,622832601,ブコラム口腔用液５ｍｇ　１ｍＬ,筒,1139700Q2025,1977.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,622832701,ブコラム口腔用液７．５ｍｇ　１．５ｍＬ,筒,1139700Q3021,2750.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,622832501,ブコラム口腔用液２．５ｍｇ　０．５ｍＬ,筒,1139700Q1029,1125.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,622832801,ブコラム口腔用液１０ｍｇ　２ｍＬ,筒,1139700Q4028,3474.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,解熱鎮痛消炎剤,661140080,ボルタレンサポ２５ｍｇ,個,1147700J2061,38.8,0,727873,0,0,3022,2055,1649,1900,2287,3440,5152,6741,7897,11156,16542,23682,35402,39686,41439,28824,12574,2795,0,0,0,1592,2391,4987,11836,17471,15586,9813,10549,11248,13566,20982,29247,52964,69292,80387,75557,39696,11526,1307
,,661140081,ボルタレンサポ５０ｍｇ,個,1147700J3084,44.7,0,638556,0,0,0,4842,5321,6152,8493,11512,15288,22104,23295,25748,27518,33089,39692,31596,19558,9812,3207,0,0,0,0,0,3256,9388,29332,45304,37531,21245,17772,16803,17420,20120,24987,33027,29720,21501,14474,5865,1011,0
,,620002622,アンヒバ坐剤小児用２００ｍｇ,個,1141700J3110,24.8,0,435815,15990,15128,4969,1378,1244,1132,1364,1606,1945,2591,3739,4716,7075,10429,18539,24173,29092,29762,18290,5089,0,8935,9193,2770,0,1129,1141,1418,1945,1612,3462,3068,3864,5038,9133,15395,23283,34429,48225,39821,19052,3062
,,621939601,ジクロフェナクナトリウム坐剤２５ｍｇ「ＪＧ」,個,1147700J2207,20.3,1,425562,0,0,1648,1818,1532,1544,1714,2356,3149,5287,6544,8726,10793,17511,26243,24482,22388,16920,5941,1226,0,0,0,0,1545,2508,4912,7334,8731,7097,7866,9170,10698,13433,20992,33792,40180,40042,33264,16823,4730,0
,,621939701,ジクロフェナクナトリウム坐剤５０ｍｇ「ＪＧ」,個,1147700J3238,20.3,1,342327,0,0,0,2798,2832,3198,4908,6532,8813,12773,13856,13931,16727,21801,23821,18894,11356,5153,1189,0,0,0,0,0,1689,3669,9670,16292,16114,11787,10854,9464,11067,11184,15046,19898,17565,10796,5188,2036,0,0
,,621362236,ジクロフェナクナトリウム坐剤２５ｍｇ「日医工」,個,1147700J2231,20.3,1,314154,0,0,1521,1483,1204,1145,1385,2060,2762,4120,5287,6621,10178,14785,21621,20088,16424,11615,4037,0,0,0,0,1446,1422,1858,3697,5548,6475,6328,7524,7448,7720,9853,14373,22836,26122,26116,23951,10160,2762,0
,,621362353,ジクロフェナクナトリウム坐剤５０ｍｇ「日医工」,個,1147700J3254,20.3,1,236463,0,0,0,2211,2837,3614,4216,5654,6449,9739,10034,10835,11680,14215,16618,13339,8108,4027,0,0,0,0,0,0,1281,2841,5751,9767,9991,7435,7168,6373,7144,7123,9534,13012,11242,7071,3859,1100,0,0
,,622060902,アセトアミノフェン坐剤小児用２００ｍｇ「ＪＧ」,個,1141700J3013,20.3,1,216020,13925,10388,4138,1466,0,0,0,0,0,1636,1929,2190,3490,5746,9279,11043,13221,12566,6177,1732,0,8163,7368,2853,1013,0,0,0,0,1282,1133,1963,2609,3187,4707,8728,10856,15329,18766,15433,6226,1216
,,621362217,ジクロフェナクＮａ坐剤２５ｍｇ「日新」,個,1147700J2258,20.3,1,170449,0,0,0,0,0,0,0,0,1284,1670,2180,2995,4723,6139,10306,9327,9882,8149,2975,0,0,0,0,0,0,1024,2017,2931,3107,2375,2133,3010,3442,3979,6659,11926,14208,18794,17225,9081,3264,0
,,621362323,ジクロフェナクＮａ坐剤５０ｍｇ「日新」,個,1147700J3270,20.3,1,156759,0,0,0,0,1114,1483,2329,2843,3751,5127,5968,6660,7642,10335,11380,7922,4487,2157,0,0,0,0,0,0,0,1380,2791,4980,4109,3735,3945,4084,5210,6234,9713,11816,11804,6490,3522,0,0,0
,,620002621,アンヒバ坐剤小児用１００ｍｇ,個,1141700J2130,19.7,0,154410,55468,6653,1725,0,0,0,0,0,0,0,0,0,0,1518,2272,2689,3145,3304,1877,0,0,36895,4638,1186,0,0,0,0,0,0,0,0,0,0,0,2601,2832,4625,5962,5069,1821,0
